"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00351862","1960-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","114.0","0","0.0",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,18,","16.1",",0,13,","","","1135.1","0","","","","","","","","","452.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2",",,,0","0",",,,0","3.73",",0","7.59",",,,0","-0.13",",,,0","1938",",,,0"
"USC00351862","1961-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","19",",0","12",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","1","","","","-4.4",",0,22,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,06,","14.4",",0,29,+","","","1511.6","0","","","","","","","","","376.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.1",",,,0","0",",,,0","6.19",",0","10.11",",,,0","2.26",",,,0","3322",",,,0"
"USC00351862","1961-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","25",",0","17",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","-2.2",",0,26,","0",",,0,28,+","0",",,0,28,+","70.1",",,0,10,","15.6",",0,06,","","","1808.0","0","","","","","","","","","296.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251.8",",,,0","0",",,,0","7.75",",0","11.51",",,,0","3.99",",,,0","3078","2,,,0"
"USC00351862","1961-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","27",",0","20",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","-1.1",",0,28,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,06,","18.3",",0,31,","","","2138.7","0","","","","","","","","","330.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.7",",,,0","0",",,,0","7.67",",0","11.91",",,,0","3.43",",,,0","2859",",,,0"
"USC00351862","1961-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","","","","","0.0",",0,10,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,21,","21.1",",0,16,+","","","2394.9","0","","","","","","","","","256.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8",",,,0","0",",,,0","9.79",",0","15.02",",,,0","4.57",",,,0","2771",",,,0"
"USC00351862","1961-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","4.4","0","4.4",",0","18",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","3.3",",0,28,+","0",",,0,31,+","0",",,0,31,+","8.4",",,0,11,","29.4",",0,20,","98.0","3,,,0","2585.7","0","","","","","","","","","190.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3",",,,0","0",",,,0","12.32",",0","17.49",",,,0","7.15",",,,0","1738","3,,,0"
"USC00351862","1961-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","44.2","0","39.8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","","","2.8",",0,07,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,06,","36.1",",0,18,","176.4","3,,,0","2651.7","0","","","","","","","","","66.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4",",,,0","0",",,,0","17.46",",0","25.15",",,,0","9.77",",,,0","2706",",,,0"
"USC00351862","1961-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","91.5","0","47.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","7.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,05,","39.4",",0,13,","207.8","1,,,0","24.3","0","","","","","","","","","24.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9",",,,0","0",",,,0","19.08",",0","27.63",",,,0","10.52",",,,0","2483","3,,,0"
"USC00351862","1961-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","162.3","0","70.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","6.1",",0,20,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,27,","36.1",",0,22,+","183.1","1,,,0","31.8","0","","","","","","","","","7.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4",",,,0","0",",,,0","20.37",",0","29.31",",,,0","11.43",",,,0","2615",",,,0"
"USC00351862","1961-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","169.0","0","6.7",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","1.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","8.9",",,0,01,","31.1",",0,14,+","112.9","1,,,0","144.6","0","","","","","","","","","112.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0",",,,0","0",",,,0","14.80",",0","22.29",",,,0","7.30",",,,0","2859",",,,0"
"USC00351862","1961-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","169.0","0","0.0",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","-1.1",",0,20,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,10,","26.7",",0,15,+","53.7","5,,,0","366.7","0","","","","","","","","","222.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7",",,,0","0",",,,0","11.17",",0","17.57",",,,0","4.77",",,,0","2909","3,,,0"
"USC00351862","1961-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","169.0","0","0.0",",0","18",",0","10",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","","","-6.1",",0,17,","0",",,0,30,+","0",",,0,30,+","60.2",",,0,22,","14.4",",0,30,+","","","755.3","0","","","","","","","","","388.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.0",",,,0","0",",,,0","5.38",",0","9.90",",,,0","0.86",",,,0","",""
"USC00351862","1961-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","169.0","0","0.0",",0","21",",0","11",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","","","-7.2",",0,11,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,21,","12.8",",0,29,","","","1167.3","0","","","","","","","","","412.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.9",",,,0","0",",,,0","5.04",",0","8.35",",,,0","1.73",",,,0","",""
"USC00351862","1962-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","14",",0","5",",0","0",",0","","","1",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","-11.7",",0,23,","","","25",",,0,20,","8.1",",,0,06,","15.6",",0,08,","","","1655.8","0","","","","","","","","","488.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0",",,,0","25",",,,0","2.58",",0","6.57",",,,0","-1.42",",,,0","",""
"USC00351862","1962-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","13",",0","0",",0","0","5,0","1",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","-8.3",",0,26,","0","5,,0,28,+","25",",,0,28,","14.5",",,0,10,","15.0",",0,16,+","","","2024.9","0","","","","","","","","","369.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2",",,,0","38",",,,0","5.15",",0","9.30",",,,0","1.00",",,,0","",""
"USC00351862","1962-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","14",",0","2",",0","0",",0","1",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","","","-2.2",",0,13,+","0",",,0,31,+","58",",,0,02,","34.5",",,0,26,","18.9",",0,30,","","","2398.4","0","","","","","","","","","373.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.7",",,,0","84",",,,0","6.28",",0","10.79",",,,0","1.78",",,,0","",""
"USC00351862","1962-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","7",",0","0",",0","","","","","-1.1",",0,10,","0",",,0,30,+","0",",,0,30,+","34.8",",,0,27,","25.6",",0,19,","","","2622.7","0","","","","","","","","","224.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8",",,,0","0",",,,0","10.86",",0","16.94",",,,0","4.77",",,,0","2358",",,,0"
"USC00351862","1962-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,03,","20.6",",0,28,","78.1","4,,,0","2864.9","0","","","","","","","","","242.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8",",,,0","0",",,,0","10.52",",0","15.27",",,,0","5.77",",,,0","1967",",,,0"
"USC00351862","1962-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","3.6","0","3.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","2.2",",0,04,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,03,","28.3",",0,24,+","174.7",",,,0","2967.7","0","","","","","","","","","102.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0",",,,0","0",",,,0","15.03",",0","22.55",",,,0","7.50",",,,0","2363",",,,0"
"USC00351862","1962-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","42.9","0","39.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","","","","","5.6",",0,18,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,28,","215.0","1,,,0","46.3","0","","","","","","","","","46.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","18.11",",0","26.94",",,,0","9.27",",,,0","2385","3,,,0"
"USC00351862","1962-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","67.0","0","24.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","","","5.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","4.6",",,0,03,","32.2",",0,25,+","160.4","2,,,0","85.6","0","","","","","","","","","39.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",,,0","0",",,,0","17.84",",0","25.67",",,,0","10.01",",,,0","2705",",,,0"
"USC00351862","1962-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","77.3","0","10.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","3",",0","","","","","5.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","19.3",",,0,11,","33.3",",0,18,","123.4","4,,,0","141.3","0","","","","","","","","","55.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7",",,,0","0",",,,0","16.82",",0","24.47",",,,0","9.17",",,,0","2267","1,,,0"
"USC00351862","1962-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","77.3","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","1.7",",0,18,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,08,","23.9",",0,02,","31.8","2,,,0","354.6","0","","","","","","","","","213.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.3",",,,0","0",",,,0","11.45",",0","16.53",",,,0","6.38",",,,0","2034",",,,0"
"USC00351862","1962-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","77.3","0","0.0",",0","22",",0","16",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","-1.7",",0,28,","0",",,0,30,+","0",",,0,30,+","65.0",",,0,26,","19.4",",0,02,","","","656.9","0","","","","","","","","","302.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200.5",",,,0","0",",,,0","8.26",",0","12.44",",,,0","4.07",",,,0","2585","1,,,0"
"USC00351862","1962-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","77.3","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-6.7",",0,26,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,02,","14.4",",0,07,","","","1059.9","0","","","","","","","","","403.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.6",",,,0","0",",,,0","5.33",",0","8.49",",,,0","2.17",",,,0","",""
"USC00351862","1963-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","5",",0","5",",0","0",",0","2","1,0","0","3,0","0",",0","25",",0","4",",0","0",",0","0",",0","","","","","-10.6",",0,13,+","76","1,,0,29,","0","3,,0,31,+","14.0",",,0,31,","12.8",",0,01,","","","1592.2","0","","","","","","","","","532.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8",",,,0","0","3,,,0","1.16",",0","5.27",",,,0","-2.95",",,,0","",""
"USC00351862","1963-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","11",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","-1.1",",0,11,+","0",",,0,28,+","0",",,0,28,+","34.3",",,0,03,","17.8",",0,11,","","","1864.1","0","","","","","","","","","271.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.8",",,,0","0",",,,0","8.62",",0","13.38",",,,0","3.87",",,,0","",""
"USC00351862","1963-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","11",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","-3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,30,","18.9",",0,21,","","","2214.6","0","","","","","","","","","350.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.5",",,,0","0",",,,0","7.03",",0","12.10",",,,0","1.95",",,,0","",""
"USC00351862","1963-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","25",",0","14",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","1",",0","0",",0","","","","","-1.1",",0,02,","0",",,0,30,+","0",",T,0,15,","15.5",",,0,06,","21.1",",0,29,","","","2518.6","0","","","","","","","","","304.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.1",",,,0","0",",T,,0","8.20",",0","12.57",",,,0","3.83",",,,0","2508",",,,0"
"USC00351862","1963-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","7.5","0","7.5",",0","12",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","1",",0","","","","","1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,06,","33.3",",0,21,","106.6","5,,,0","2693.6","0","","","","","","","","","175.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.0",",,,0","0",",,,0","12.93",",0","19.29",",,,0","6.56",",,,0","2322","2,,,0"
"USC00351862","1963-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","19.3","0","11.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","1",",0","","","","","4.4",",0,03,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,23,","33.9",",0,16,","132.3",",,,0","2801.8","0","","","","","","","","","108.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4",",,,0","0",",,,0","15.12",",0","21.30",",,,0","8.93",",,,0","2502",",,,0"
"USC00351862","1963-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","24.6","0","5.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","5.1",",,0,04,","30.6",",0,28,","163.6",",,,0","56.4","0","","","","","","","","","56.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3",",,,0","0",",,,0","16.69",",0","23.35",",,,0","10.02",",,,0","2842",",,,0"
"USC00351862","1963-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","57.6","0","33.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","7.2",",0,26,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,24,","34.4",",0,09,","175.0",",,,0","86.5","0","","","","","","","","","30.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,,0","0",",,,0","18.43",",0","25.96",",,,0","10.89",",,,0","2266","2,,,0"
"USC00351862","1963-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","88.3","0","30.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","","","","","6.7",",0,24,+","0",",,0,30,+","0",",,0,30,+","8.6",",,0,16,","34.4",",0,09,","121.6",",,,0","129.5","0","","","","","","","","","43.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8",",,,0","0",",,,0","17.92",",0","25.22",",,,0","10.62",",,,0","1670","2,,,0"
"USC00351862","1963-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","88.3","0","0.0",",0","16",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","","","","","-1.1",",0,19,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,23,","24.4",",0,01,","","","324.8","0","","","","","","","","","195.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5",",,,0","0",",,,0","12.03",",0","17.94",",,,0","6.13",",,,0","1823",",,,0"
